date,headline,url
02-Sep-2024,info edge declines 1 32 as sensex climbs,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45537.cms"
02-Sep-2024,bharat forge shares drop 2 06 as sensex rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45537.cms"
02-Sep-2024,share price of godrej consumer falls as sensex gains 109 71 points,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45537.cms"
02-Sep-2024,share price of lupin falls as nifty strengthens,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45537.cms"
02-Sep-2024,stock market update fertilisers stocks up as market rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45537.cms"
02-Sep-2024,share price of united spirits rises as nifty strengthens,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45537.cms"
02-Sep-2024,as bulls push markets higher nifty50 stocks analysts suggest buying this week,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45537.cms"
02-Sep-2024,cummins india shares up 1 36 as nifty gains,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45537.cms"
02-Sep-2024,havells india shares gain 0 34 as sensex rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45537.cms"
02-Sep-2024,kotak nifty india tourism index fund 8 other mutual fund nfos to open this week,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45537.cms"
02-Sep-2024,stock market update sugar stocks down as market rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45537.cms"
02-Sep-2024,nfo alert kotak mutual fund launches nifty india tourism index fund,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45537.cms"
02-Sep-2024,share price of ambuja cements rises as nifty strengthens,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45537.cms"
02-Sep-2024,nifty posts negative returns in 6 out of 10 years in sept adverse seasonality for fiis too,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45537.cms"
02-Sep-2024,hdfc amc shares up 0 46 as nifty gains,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45537.cms"
02-Sep-2024,share price of pi industries rises as nifty strengthens,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45537.cms"
02-Sep-2024,stock market update nifty pharma index falls 0 39 in an upbeat market,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45537.cms"
02-Sep-2024,srf shares up 1 44 as nifty gains,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45537.cms"
02-Sep-2024,avenue supermart shares gain 0 86 as sensex rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45537.cms"
02-Sep-2024,stock market update fmcg stocks up as market rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45537.cms"
02-Sep-2024,varun beverages shares rise 0 48 as nifty gains,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45537.cms"
02-Sep-2024,stock market update power stocks down as market rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45537.cms"
02-Sep-2024,icici lombard shares up 2 09 as nifty gains,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45537.cms"
02-Sep-2024,no monday blues gdp numbers propels sensex nifty to fresh all time highs,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45537.cms"
02-Sep-2024,september months prone to profit booking but momentum looks positive heres how to trade nifty,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45537.cms"
02-Sep-2024,fo radar deploy bull call spread in nifty to gain from upward bias,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45537.cms"
02-Sep-2024,nifty could move towards 25600 technical analysts,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45537.cms"
02-Sep-2024,us stock market prediction top companys shares to follow in sp 500 dow and nasdaq composite after labor day 2024 holiday,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45537.cms"
02-Sep-2024,ltimindtree shares fall 0 22 as nifty gains,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45537.cms"
02-Sep-2024,share price of tata power falls as nifty strengthens,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45537.cms"
02-Sep-2024,investing in bank auto healthcare metal or it stocks check how different sectors of nifty 500 fared in q1 2025,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45537.cms"
02-Sep-2024,indian oil corp shares gain 1 52 as sensex rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45537.cms"
02-Sep-2024,chola inv finance shares up 1 17 as nifty gains,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45537.cms"
02-Sep-2024,irctc shares decline 0 03 as sensex climbs,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45537.cms"
02-Sep-2024,emkay raises nifty target to 26000 adds 7 new stocks to model portfolio,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45537.cms"
02-Sep-2024,share price of divis labs falls as sensex gains 208 32 points,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45537.cms"
02-Sep-2024,interglobe shares decline 1 22 as sensex climbs,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45537.cms"
02-Sep-2024,acc shares up 0 08 as nifty gains,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45537.cms"
02-Sep-2024,pnb shares fall 0 47 as nifty gains,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45537.cms"
02-Sep-2024,share price of colgate palmolive falls as nifty strengthens,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45537.cms"
02-Sep-2024,marico shares gain 0 1 as sensex rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45537.cms"
03-Sep-2024,september mayhem worst time for investors why this month is brutal for stock markets,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45538.cms"
03-Sep-2024,niftys historic run continues for 14th straight session powered by banking giants,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45538.cms"
03-Sep-2024,stock market update power stocks down as market falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45538.cms"
03-Sep-2024,stock market update mining stocks mixed as market falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45538.cms"
03-Sep-2024,stock market update fmcg stocks up as market falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45538.cms"
03-Sep-2024,tech view nifty forms inside bar candle on the charts heres how to trade on wednesday,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45538.cms"
03-Sep-2024,stock market update sugar stocks down as market falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45538.cms"
03-Sep-2024,stock market update nifty realty index falls 0 52,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45538.cms"
03-Sep-2024,stock market update stocks that hit 52 week lows on nse in todays trade,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45538.cms"
03-Sep-2024,stock market update nifty auto index falls 0 14,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45538.cms"
03-Sep-2024,stock market update nifty pharma index advances 0 12,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45538.cms"
03-Sep-2024,stock market update nifty bank index advances 0 49,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45538.cms"
03-Sep-2024,sensex falls these stocks fell 5 or more in tuesdays session,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45538.cms"
03-Sep-2024,stock market update stocks that hit 52 week highs on nse in todays trade,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45538.cms"
03-Sep-2024,stock market update fertilisers stocks down as market falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45538.cms"
03-Sep-2024,us stock market 5 factors that may drive sp 500 dow jones nasdaq today,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45538.cms"
03-Sep-2024,pramod amthe on raising nifty target 3 top bets in fmcg auto,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45538.cms"
03-Sep-2024,nfo tracker bandhan mutual fund launches nifty midcap 150 index fund,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45538.cms"
03-Sep-2024,stock market update nifty bank index falls 0 09 in a weak market,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45538.cms"
03-Sep-2024,sensex falls these stocks are down 5 or more on bse,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45538.cms"
03-Sep-2024,stock market update fertilisers stocks up as market falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45538.cms"
03-Sep-2024,stock market update nifty pharma index advances 0 58 in a weak market,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45538.cms"
03-Sep-2024,stock market update mining stocks down as market falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45538.cms"
03-Sep-2024,stock market update sugar stocks down as market falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45538.cms"
03-Sep-2024,stock market update power stocks up as market falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45538.cms"
03-Sep-2024,stock market update nifty auto index falls 0 03 in a weak market,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45538.cms"
03-Sep-2024,stock market update fmcg stocks up as market falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45538.cms"
03-Sep-2024,nifty makes new record with no 13 but its an ominous sign for bulls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45538.cms"
03-Sep-2024,sensex nifty off to muted start as bulls take breather after 13 day long run,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45538.cms"
03-Sep-2024,sensex nifty hit new highs but sentiment cautious,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45538.cms"
03-Sep-2024,gift nifty signals a muted start for d street heres the trading setup for todays session,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45538.cms"
04-Sep-2024,stock market update sugar stocks down as market falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,stock market update power stocks down as market falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,stock market update nifty it index falls 0 94,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,stock market update stocks that hit 52 week lows on nse in todays trade,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,stock market update nifty realty index advances 0 65,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,stock market update nifty auto index falls 0 39,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,sensex falls these stocks fell 5 or more in wednesdays session,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,stock market update mining stocks down as market falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,stock market update fertilisers stocks down as market falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,sensex falls 550 pts nifty below 25100 heres why market has fallen today,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,stock market update stocks that hit 52 week highs on nse in todays trade,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,stock market update nifty bank index falls 0 56,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,stock market update nifty pharma index advances 0 74,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,stock market update fmcg stocks up as market falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,nfo alert motilal oswal mutual fund launches nifty 500 momentum 50 index fund,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,shares of mphasis fall as nifty drops,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,share price of ltimindtree falls as sensex drops 277 63 points,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,share price of tata elxsi falls as nifty weakens,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,varun beverages shares up 0 05 as nifty drops,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,shares of pnb fall as nifty drops,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,rec shares fall 1 06 as nifty drops,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,acc shares up 0 34 as nifty falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,lupin shares up 0 52 as nifty drops,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,share price of godrej consumer falls as nifty weakens,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,icici lombard shares rise 0 51 as nifty drops,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,hdfc amc shares gain 0 01 as sensex falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,stock market update fertilisers stocks mixed as market falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,ashok leyland rises 0 05 as sensex slides,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,stock market update stocks that hit 52 week highs on nse,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,share price of bel jumps as sensex drops 416 37 points,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,indian hotels shares fall 0 19 as nifty drops,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,stock market update mining stocks down as market falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,shares of crompton greaves fall as nifty drops,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,srf shares fall 0 17 as nifty drops,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,stock market update power stocks down as market falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,avenue supermart shares gain 0 89 as sensex falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,stock market update nifty bank index falls 0 54 in a weak market,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,share price of marico falls as sensex drops 410 85 points,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,siemens shares gain 0 14 as sensex falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,colgate palmolive rises 0 18 as sensex slides,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,stock market update stocks that hit 52 week lows on nse,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,cummins india shares gain 0 25 as sensex falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,stock market update sugar stocks down as market falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,shree cements shares rise 0 2 as sensex slides,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,stock market update nifty realty index falls 0 4 in a weak market,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,united spirits shares up 0 6 as nifty falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,stock market update fmcg stocks mixed as market falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,interglobe shares up 0 77 as nifty drops,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,stock market update nifty auto index falls 0 66 in a weak market,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,bajaj holdings shares up 0 94 as nifty falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,pidilite ind shares up 0 8 as nifty drops,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,sensex falls these stocks are down 5 or more on bse,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,pi industries shares rise 0 05 as nifty drops,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,havells india shares gain 0 17 as sensex falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,fo radar deploy bull call spread in nifty for potential gains from bullish stance,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,gift nifty falls 190 points heres the trading setup for todays session,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,us stock market sp 500 dow jones nasdaq record biggest drop since early august check top performing shares,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,tube investments shares up 0 18 as nifty drops,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,divis labs shares gain 0 26 as sensex falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,ambuja cements stock price up 0 56 per cent as sensex slides,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,au small fin bank shares gain 1 78 as sensex falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,adani power shares drop 0 93 as sensex falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,chola inv finance shares down 1 16 as nifty drops,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,vedanta shares fall 1 28 as nifty drops,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,share price of dlf falls as nifty weakens,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,shares of voltas fall as nifty drops,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
04-Sep-2024,bharat forge shares rise 1 0 as nifty drops,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45539.cms"
05-Sep-2024,golds 13 ytd returns comparable with sensex should you buy as valuation worries weigh on equities,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,tech view nifty trajectory looks choppy support at 25000 24900 heres how to trade on friday,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,stock market update stocks that hit 52 week lows on nse in todays trade,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,stock market update nifty bank index advances 0 14,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,stock market update nifty it index advances 0 46,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,stock market update fertilisers stocks down as market falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,stock market update fmcg stocks down as market falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,stock market update nifty realty index falls 0 97,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,sensex ends 151 points lower nifty slips below 25150 on ril weakness us data jitters,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,stock market update nifty pharma index falls 0 12,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,stock market update power stocks mixed as market falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,stock market update stocks that hit 52 week highs on nse in todays trade,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,stock market update sugar stocks down as market falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,stock market update nifty auto index falls 0 38,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,stock market update mining stocks down as market falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,sensex falls these stocks fell 5 or more in thursdays session,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,teachers day here are 7 trading and investing lessons from stock market stalwarts,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,havells india shares down 0 88 as sensex falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,dlf shares down 0 55 as sensex falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,marico stock price down 0 74 per cent as sensex slides,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,canara bank shares drop 0 41 as sensex falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,pidilite ind shares down 0 01 as nifty drops,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,mphasis shares down 0 11 as nifty drops,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,share price of varun beverages jumps as sensex drops 109 03 points,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,bajaj holdings shares fall 0 41 as nifty drops,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,tube investments shares down 0 87 as sensex falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,colgate palmolive shares fall 0 32 as nifty drops,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,pnb shares gain 0 53 as sensex falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,shares of godrej consumer fall as nifty drops,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,shares of lupin rise as nifty drops,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,hdfc amc shares gain 0 16 as sensex falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,pi industries shares gain 0 28 as sensex falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,rec rises 1 12 as sensex slides,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,tata elxsi shares gain 0 53 as sensex falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,stock market update nifty bank index advances 0 13 in a weak market,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,indian hotels shares up 0 68 as nifty drops,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,stock market update power stocks up as market falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,ambuja cements shares up 1 14 as nifty falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,ashok leyland shares gain 0 67 as sensex falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,stock market update stocks that hit 52 week highs on nse,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,share price of icici lombard rises as nifty weakens,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,sensex falls these stocks are down 5 or more on bse,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,vedanta shares rise 1 6 as nifty drops,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,shriram finance shares gain 0 6 as sensex falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,stock market update sugar stocks up as market falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,share price of shree cements jumps as sensex drops 120 33 points,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,stock market update fertilisers stocks up as market falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,stock market update mining stocks up as market falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,indian oil corp shares up 1 69 as sensex falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,stock market update stocks that hit 52 week lows on nse,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,avenue supermart shares gain 2 1 as sensex falls,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,stock market update nifty pharma index advances 0 78 in a weak market,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,stock market update fmcg stocks up as market rises,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,stock market update nifty it index falls 0 18 in a weak market,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,chola inv finance rises 3 03 as sensex slides,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,sensex rises over 150 pts nifty above 25200 tracking rebound in global peers,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,fo radar deploy bear put ladder in nifty for potential gains from range bound moves,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
05-Sep-2024,weak us data halts niftys strong 14 day run,"https://economictimes.indiatimes.com/archivelist/year-2024,month-9,starttime-45540.cms"
